cartodb_id,the_geom,field_1,uid,feature_name,address,city,state,side,category,group_class,secondary_class_for_internal_use,year_dedicated,school_percent_black,source,notes,latitude,longitude
889,0101000020E6100000B134F0A39A4E58C05CC1DB28575F4140,,3,Lee Elementary School,301 West Bert,Pauls Valley,OK,Not a State,School,School,,Unknown,10%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",34.7448474,-97.2281885
890,0101000020E610000088C55EDED22158C0ED4B91D7DE524140,,4,Stonewall Elementary School,600 South Highschool,Stonewall,OK,Not a State,School,School,,Unknown,2%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",34.6474256,-96.5284954
891,0101000020E6100000F08398F0F0FE57C07E65EFD643114240,,5,Lee Elementary School,1920 South Cincinnati Ave,Tulsa,OK,Not a State,School,School,,1918,30%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",36.1348828,-95.9834558
895,0101000020E61000004473F8FFCC8053C0EBFB709010F64340,,9,Last Confederate Bivouac Monument,Great Cove Road And Confederate Lane,McConnellsburg,PA,North,Monument,Monument,,1930,,http://www.hmdb.org/marker.asp?marker=27264,,39.9223805,-78.0125122
896,0101000020E6100000FC06DCA9EF4D54C079D965AEC2044140,o,,Sons of Confederate Veterans Commemorative License Plate,,Columbia,SC,South,Commemorative License Plate,Commemorative License Plate,,,,http://www.huffingtonpost.com/2015/06/23/confederate-flag-license-plates_n_7647208.html,,34.0371912,-81.2177529
897,0101000020E61000002B099AE0E50F54C092110654EE1B4140,,1,Lee County,,Bishopville,SC,South,County,County,,1902,,"https://en.wikipedia.org/wiki/Lee_County,_South_Carolina",,34.2182107,-80.2484056
898,0101000020E61000002C3300AF2A4854C05EA27A6B60704040,,2,Hampton County,,Hampton,SC,South,County,County,,1878,,"https://en.wikipedia.org/wiki/Hampton_County,_South_Carolina",,32.8779425,-81.1276052
899,0101000020E61000002F07301BD34254C081A66FE360024140,o,,Confederate Avenue,,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,,,,,,34.0185818,-81.0441349
900,0101000020E6100000A9BF5E61C13454C0BC3CF8E4BC584140,o,,Confederate Avenue,,Lancaster,SC,South,Road / Street / Highway,Highway / Roadway,,,,,,34.6932646,-80.824303
901,0101000020E610000009CC54D2D47954C07CB94F8E022C4140,o,,Jefferson Davis Road,,Mountville,SC,South,Road / Street / Highway,Highway / Roadway,,,,,,34.343828,-81.9036146
902,0101000020E6100000399E2A3A6D3C54C0522AE109BD804140,,1,Confederate Street,,Fort Mill,SC,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,35.005769,-80.9441667
903,0101000020E6100000BAC61D25E57554C0EF4EE38343C44040,,2,Jefferson Davis Highway,,,SC,,Road / Street / Highway,Highway / Roadway,,,,,,33.5333104,-81.8421109
904,0101000020E61000002486D3380AAB54C09AA443F174444140,,3,Beauregard Avenue,,Anderson,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.5348188,-82.6724989
905,0101000020E61000003791F4C44E9F54C035F515FFD2314140,,4,Beauregard Drive,,Honea Path,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.3892516,-82.4891827
906,0101000020E610000089682A7A167954C0F7802F3B7A3D4140,,5,Beauregard Street,,Clinton,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.4802927,-81.8919969
1026,0101000020E610000003756FEAA8B855C0B5B97BCA7BFF4140,o,,Jeb Stuart Drive,,Franklin,TN,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,35.9959653,-86.8853098
907,0101000020E61000007C821F30EAFA53C0E83EEF7CF55F4040,,6,Beauregard Street,,Charleston,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.7496792,-79.9205437
908,0101000020E61000000411F3F6313D54C009771D609C004140,,7,Beauregard Street,,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.0047722,-80.9561746
909,0101000020E6100000EA7D3E25C2F053C0C7BDF90D13EF4040,,6,Beauregard Street,,Lake City,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.867769,-79.7618497
910,0101000020E610000056928664923A54C058B9066CBD604040,,7,Robert E Lee Road,,Early Branch,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.7557807,-80.9151851
911,0101000020E6100000D33BCBE2B42A54C051F52B9D0F784040,,8,Robert E Lee Drive,,Walterboro,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.9379765,-80.6672904
912,0101000020E6100000751893FE5EFA53C057F20C75B35E4040,,9,Robert E Lee Boulevard,,Charleston,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.7398516,-79.912048
913,0101000020E6100000B0F03F43C93D54C066A9503816264040,,10,Robert E Lee Lane,,Bluffton,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.2975531,-80.9654091
914,0101000020E610000017331D95F66654C010069E7B0F5F4140,,11,General Lee Drive,,Union,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.74266,-81.6088002
915,0101000020E61000005FB2F1608B3F54C0E05630E01BFF4040,,12,Bonham Road,,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.9930382,-80.992882
916,0101000020E610000080982952863C54C0AEFF290B15014140,,13,Bonham Street,,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.0084547,-80.9456983
917,0101000020E6100000B6132521117154C0181C6F3CE9004140,,14,Bonham Avenue,,Saluda,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.0071178,-81.7666705
918,0101000020E6100000347B455C256954C0251A4927B7624140,,15,Bonham Station Road,,Union,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.7712144,-81.6429053
919,0101000020E6100000D96A20A7797454C0B0AC342905FD4040,,16,Bonham Road,,Saluda,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.97672,-81.8199251
920,0101000020E6100000D898D71187A954C0B7ED7BD45F414140,,17,Bonham Court,,Anderson,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.510737,-82.648869
921,0101000020E610000073FB404D083754C08EC9E2FE23BC4040,,18,Beauregard Street,,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.4698485,-80.8598817
922,0101000020E6100000D5592DB0478E54C072153026A2D94040,,19,Beauregard Drive,,Modoc,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.7002609,-82.2231255
923,0101000020E6100000661536035C6E54C0C9022670EBC04040,,20,Beauregard Lane,,Aiken,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.507185,-81.724366
924,0101000020E6100000EDEC2B0FD20F54C07FD93D79587C4040,,21,Beauregard Court,,Summerville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.97145,-80.247196
925,0101000020E6100000C1FF56B2638E54C09E961FB8CA7B4140,,22,Beauregard Court,,Greer,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.967124,-82.224835
926,0101000020E610000090BC7328432F54C067D47C957C324040,,23,Beauregard Court,,Beaufort,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.394427,-80.738474
927,0101000020E610000065F84F37503754C056F487669E0C4040,,24,Beauregard Boulevard,,Daufuskie Island,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.098584,-80.864271
928,0101000020E6100000164F3DD2E0F653C0581B6327BC104140,,25,Robert E Lee Avenue,,Timmonsville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.130742,-79.857472
929,0101000020E6100000AAB5300B6D8A54C0998C1997601C4140,,26,Bonham Court,,Greenwood,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.2216977,-82.1629055
930,0101000020E61000008530C8A7113754C07740232246BD4040,,27,Robert E Lee Street,,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.4787028,-80.8604526
931,0101000020E6100000501DAB949E3F54C002452C62D8FD4040,,28,South Bonham Road,,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.983166,-80.994054
932,0101000020E6100000E9F6ED7FDB5C54C034958FEE31D54040,,29,Stonewall Jackson Road,,Wagener,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.6655863,-81.4508972
933,0101000020E6100000F9872D3D9A3754C08B8A389D64BD4040,,30,Stonewall Jackson Street Southwest,,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.479633,-80.868789
934,0101000020E61000007B3D4E87043754C0CA9F145223BC4040,,31,Stonewall Jackson Boulevard,,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.4698279,-80.8596514
935,0101000020E61000006DBC85BF707954C0080E1E5CF0D64040,,32,Thomas S. Jackson Road,,Trenton,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,33.6792102,-81.8975066
936,0101000020E61000004FD08140424154C0407C050E0D764140,,33,North Stonewall Street,,Rock Hill,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.9222734,-81.0196687
937,0101000020E61000003AA462AD6B0554C0998A43EC02344140,,34,Stonewall Street,,Hartsville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.4063392,-80.0846971
938,0101000020E6100000935A83528F4154C0840F255AF2744140,,35,South Stonewall Street,,Rock Hill,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.913646,-81.0243727
939,0101000020E610000003D60517067854C0F3E1FEC8193C4140,,36,Stonewall Street,,Clinton,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.4695369,-81.8753717
940,0101000020E61000006D05A8049F0954C0DCAADA24F5784040,,37,Stonewall Drive,,Summerville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,32.9449812,-80.1503307
941,0101000020E610000073E1F6BAFBF653C000B8489000114140,,38,Stonewall Drive,,Timmonsville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.1328297,-79.8591144
942,0101000020E61000002655DB4D70C554C0B366BF492E4E4140,,39,Stonewall Drive,,Westminster,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.6107876,-83.0849795
943,0101000020E6100000B430557AB7A154C0AFAEAF1AF0664140,,40,Stonewall Drive,,Easley,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.8042024,-82.5268236
944,0101000020E61000007432271E067654C0DCE401767F854140,,41,Stonewall Drive,,Cowpens,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,35.0429523,-81.8441234
946,0101000020E6100000ABBAA2EF499654C00342EBE1CB704140,,43,Stonewall Lane,,Greenville,SC,South,Road / Street / Highway,Highway / Roadway,,,,https://lauraneckstein.cartodb.com/viz/49eff522-17b0-11e5-870e-0e4fddd5de28/public_map,,34.881222,-82.3482627
948,0101000020E61000003B3E6BC889FB53C0CFA91A738D624040,,45,Confederate Memorial Day,,Charleston,SC,South,Holiday,Holiday / Observances,,2000,,http://www.scstatehouse.gov/code/t53c005.php,"Occurs May 10 annually in conjunction with MLK Day; The 2000 amendment, in the first undesignated paragraph, added Martin Luther King, Jr. Day and Confederate Memorial Day and made other changes and deleted the second and third undesignated paragraphs relating to optional holidays and the general election day holiday, respectively.",32.7699417,-79.9302846
949,0101000020E6100000024DDFC6419854C079C83956CE164140,,46,First Secession Meeting Columns,Magazine St. And S. 1-120,Abbeville,SC,South,Monument,Monument,,1927,,http://abbevillecountyhistoricalsociety.org/abbeville-county-central-historical-markers-tour/,,34.1781719,-82.3790147
950,0101000020E6100000024DDFC6419854C079C83956CE164140,,47,Abbeville Confederate Monument,The Square,Abbeville,SC,South,Monument,Monument,,1906,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_323232&hlterm=confederate,,34.1781719,-82.3790147
951,0101000020E610000090C01F7EFE6C54C09C251296C2C64040,,48,Confederate Memorial,Chesterfield St. And Park Ave.,Aiken,SC,South,Monument,Monument,,1901,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_321131&hlterm=confederate,,33.5528133,-81.703033
952,0101000020E6100000C47F153BF55654C0F0941F02589F4040,,49,Confederate Monument,Calhoun Park,Barnwell,SC,South,Monument,Monument,,Unknown,,http://www.thepeoplesentinel.com/news/2015-05-21/confederate-memorial-day-celebrated-barnwell,,33.2448733,-81.3587177
953,0101000020E61000002FE9DE7918EB53C0AE13F29C884F4140,,50,Confederate Monument,S. Marlboro St. And E. Main St.,Bennettsville,SC,South,Monument,Monument,,1907,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_321321&hlterm=confederate,"soldier wears a Union cap, a mistake by the fabricator, McNeel Marble Company",34.6213566,-79.6733689
1010,0101000020E6100000D05E7D3CF45E56C0F716201B92224240,o,,Bedford Forrest Drive,,Ridgley,TN,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,36.2700838,-89.483657
954,0101000020E610000011908A5AF52654C07B890C0632204140,,51,Confederate War Memorial,Monument Square,Camden,SC,South,Monument,Monument,,1883,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_318614&hlterm=confederate,,34.2515266,-80.6087252
955,0101000020E61000001B2B31CF4A2854C01C284B08B11F4140,,52,Richard Kirkland Memorial Fountain,Monument Square. Dekalb St.,Camden,SC,South,Monument,Monument,,1911,,http://siris-artinventories.si.edu/ipac20/ipac.jsp?&profile=all&source=~!siartinventories&uri=full=3100001~!318616~!0#focus,"
",34.2475901,-80.629566
956,0101000020E61000003B3E6BC889FB53C0CFA91A738D624040,,53,Confederate Defenders of Charleston,White Park Garden (White Point Garden),Charleston,SC,South,Monument,Monument,,1932,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_17865&hlterm=confederate,Black Lives Matter: http://www.newsweek.com/black-lives-matter-painted-confederate-monument-south-carolina-345851,32.7699417,-79.9302846
957,0101000020E6100000A768F68A38B454C07610E09975564140,,54,Old Stone Church Confederate Memorial,Anderson Highway,Clemson,SC,South,Monument,Monument,,Unknown,,http://www.hmdb.org/marker.asp?marker=14480,may not be publicly funded,34.6754639,-82.8159511
1099,0101000020E6100000452C62D8E17558C0A9BC1DE1B4324040,,#REF!,Hood County,,Granbury,TX,South,County,County,,1866,,"https://en.wikipedia.org/wiki/Hood_County,_Texas",,32.396145,-97.8419095
958,0101000020E61000000A48A0666D7854C095EF1989D03D4140,,55,Clinton Confederate Monument,N. Broad St.,Clinton,SC,South,Monument,Monument,,1910,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_319601&hlterm=confederate,,34.4829265,-81.8816773
959,0101000020E6100000A48169624B1C57C05BE37D665A8B4140,,56,Our Confederate Dead Monument,6th Ave & Elm St,Conway,SC,South,Monument,Monument,,Unknown,,http://www.waymarking.com/waymarks/WM2J4X_Our_Confederate_Dead_Monument_Conway_South_Carolina,,35.0886963,-92.4421011
960,0101000020E6100000915CFE43FA7E54C0ED5D83BEF4264140,,57,Confederate Monument,Main Street And Church Street,Cross Hill,SC,South,Monument,Monument,,1908,,http://www.hmdb.org/marker.asp?marker=81211,,34.304344,-81.984025
961,0101000020E6100000A9C365706F3C54C00318E0CCF9804140,,58,Catawba Indian Monument,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,,1900,,http://www.hmdb.org/marker.asp?marker=24825,"more general history, but one side of monument acknowledges Catawba Confederate soldiers",35.0076233,-80.9443017
962,0101000020E6100000A9C365706F3C54C00318E0CCF9804140,,59,Defenders of State Sovereignty,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,,1891,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_321134&hlterm=confederate,,35.0076233,-80.9443017
1027,0101000020E6100000D8ECED3BAB9F55C09D09F258D8004240,o,,Jeb Stuart Drive,,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,36.0066024,-86.4948263
